Loss,PolicyLoss,ObjectEntropy,Step,TemplateEntropy,TemplateLoss,TotalStepsPerEpisode,ValueLoss,PolicyObjLoss,PolicyTemplateLoss,Advantage,ObjectLoss,Value,Valid,EntropyLoss,StepsPerSecond,EpisodeScore,ClippedGradNorm,UnclippedGradNorm
26.42209815979004,-0.17011316120624542,0.19684939831495285,8,0.1664909776300192,1.423193335533142,4.5,0.007875809445977211,-0.1313817547634244,-0.14623448904603722,-0.028229374438524246,1.6698713302612305,0.05948443524539471,0.0,-0.010899810120463371,0.4822184072039864,,,
32.418067932128906,0.7444775104522705,0.1957132164388895,16,0.16619233042001724,1.2796623706817627,8.390625,0.1727844476699829,0.49657436832785606,0.5664675012230873,0.11806197464466095,1.4735608100891113,-0.2276406567543745,0.0,-0.010856491513550282,0.7439952161772286,0.0,59.14900568686426,59.14900568686426
22.153017044067383,0.027757219970226288,0.19159628078341484,24,0.1652621552348137,0.7050122618675232,10.75,0.002749921288341284,0.08986791456118227,0.09871518611907958,0.00855916179716587,0.8453068733215332,-0.03968341671861708,0.0,-0.01071102637797594,0.8981793084625876,0.0,129.9445382580161,164.22864827141166
16.1671085357666,-0.10736867785453796,0.17850434593856335,32,0.1619893666356802,1.0272729396820068,12.0625,0.003997428342700005,-0.059819452464580536,-0.07350515760481358,-0.021586736664175987,1.1080037355422974,0.0311266859062016,0.0,-0.010178297758102417,0.9963994938008901,0.0,51.464393980568275,51.464393980568275
14.831014633178711,-0.15546634793281555,0.1417294628918171,40,0.14977560751140118,0.9428573846817017,11.1640625,0.010321956127882004,-0.11069104168564081,-0.13612899184226987,-0.03676190972328186,1.2208030223846436,0.06323317717760801,0.0,-0.00862706545740366,1.0721666687798288,0.0,50.55093609075993,50.55093609075993
13.87045669555664,-0.10829105228185654,0.08804250787943602,48,0.10574895609170197,0.5198380947113037,10.921875,0.00652356306090951,-0.05259647872298956,-0.08507002703845501,-0.02649262733757496,1.3570327758789062,0.05235887784510851,0.0,-0.005994119215756655,1.1242517823612515,0.0,55.60854235757142,55.60854235757142
14.604790687561035,-0.0037240684032440186,0.05838838638737798,56,0.06644197832792997,0.6684746146202087,7.84375,0.00032449644641019404,-0.00400565771269612,-0.0061121529433876285,-0.0029046619310975075,1.15529465675354,0.0052633960149250925,0.0,-0.0037919103633612394,1.176052499059107,0.0,50.34426736086607,50.34426736086607
8.079376220703125,0.060359932482242584,0.05022389441728592,64,0.06570012774318457,0.5311243534088135,5.250000000000001,0.004460271913558245,0.023747817846015096,0.03489046171307564,0.022889671847224236,0.4221651554107666,-0.03660145681351423,0.0,-0.0034253462217748165,1.2228883993172683,0.0,42.03341652220115,42.03341652220115
7.626492977142334,0.03017146699130535,0.042293363716453314,72,0.058624076656997204,0.5170382261276245,5.90625,0.0041160620748996735,0.020981316221877936,0.03644019830971956,0.0222574844956398,0.5986524820327759,-0.04075266048312187,0.0,-0.0030618885066360235,1.2612522576910346,0.0,33.00928621459752,33.00928621459752
6.294594764709473,0.01513897068798542,0.033193293027579784,80,0.06125413440167903,0.6111717820167542,5.5625,0.0011595857795327902,0.003723516609170474,0.014186523738317193,0.01011613942682743,0.11061796545982361,-0.01532311353366822,0.0,-0.002872887533158064,1.2919242880972397,0.0,62.19392731413245,62.19392731413245
6.600674152374268,-0.010733826085925102,0.02422988205216825,88,0.06362208724021912,0.5231102108955383,5.03125,0.0008064406574703753,-0.003031582004041411,-0.017185056698508564,-0.008189156651496887,0.4281178116798401,0.01827371492981911,0.0,-0.0026118983514606953,1.3206839696197434,0.0,44.56865820195526,44.56865820195526
6.6137590408325195,-0.015550757758319378,0.018870191182941195,96,0.05912124644964934,0.5065625905990601,5.90625,0.0017068266170099378,-0.005667141173034906,-0.025330630596727133,-0.011985501274466515,0.7095087766647339,0.02880430454388261,0.0,-0.0023755051661282778,1.3450870934584076,0.0,26.151455680141225,26.151455680141225
5.572973728179932,-0.01143265888094902,0.015199791756458582,104,0.06237637391313911,0.6060519814491272,5.5625,0.0013104963582009077,-0.004789811166119762,-0.019156146328896284,-0.01076673623174429,0.045498959720134735,0.019591568037867546,0.0,-0.0023341320920735598,1.3644295303063065,0.0,53.607126077171415,53.607126077171415
6.840380668640137,0.0015843369765207171,0.01284804823808372,112,0.06401763018220663,0.5177603363990784,5.03125,9.148053504759446e-05,0.00020762296523457735,0.0008870732199284248,0.001585034653544426,0.4731285572052002,-0.001214773626998067,0.0,-0.0023015157785266638,1.3836613528580326,0.0,37.84596185875125,37.84596185875125
6.850864887237549,0.005518049467355013,0.012501465040259063,120,0.06011195853352547,0.5013128519058228,5.90625,0.000983848818577826,0.0013874401429347927,0.015822928049601614,0.009397248737514019,0.7554044723510742,-0.017461684299632907,0.0,-0.0021958083380013704,1.400024772923445,0.0,19.469504622975364,19.469504622975364
5.883735179901123,0.019564397633075714,0.01253910211380571,128,0.062411544378846884,0.5976052284240723,5.5625,0.001953280530869961,0.002019317624217365,0.02236387925222516,0.01433764398097992,0.0397956520318985,-0.022917988710105423,0.0,-0.002283578971400857,1.41214540624043,0.0,49.88694319338538,49.88694319338538
6.7134833335876465,0.005603983998298645,0.013742585782893002,136,0.06429571565240622,0.5150596499443054,5.03125,0.0014338737819343805,0.0015589249187542007,0.008952510775998235,0.00833117589354515,0.4379056990146637,-0.010049559467006475,0.0,-0.0023248258512467146,1.4245846340269568,0.0,41.14195253403159,41.14195253403159
6.377378940582275,-0.005225019063800573,0.01577183452900499,144,0.06253034947440028,0.48186129331588745,5.90625,0.0006669636932201684,-0.0017051366730811424,-0.002685839448531624,-0.0009879693388938904,0.6841612458229065,0.002629083930514753,0.0,-0.002372089074924588,1.4379529271871345,0.0,18.86235029483214,18.86235029483214
5.653951168060303,-0.006928655318915844,0.01647187420167029,152,0.061754015274345875,0.606155514717102,5.5625,0.0007771154050715268,-0.001756765948812245,-0.010724027059040965,-0.004745506681501865,0.062457166612148285,0.01121761288959533,0.0,-0.0024117203429341316,1.4475704832215772,0.0,26.144341758452356,26.144341758452356
6.2992658615112305,-0.010099227540194988,0.01796263246797026,160,0.064173623919487,0.5154910087585449,5.03125,0.0007423335919156671,-0.00719574049799121,-0.016939923400059342,-0.009032388217747211,0.3875887989997864,0.01733814156614244,0.0,-0.0024375745560973883,1.4562027427521083,0.0,37.22999752080068,37.22999752080068
6.025934219360352,-0.012816795147955418,0.01907508436124772,168,0.06415054574608803,0.4698106050491333,5.90625,0.0006351511692628264,-0.003282343353930628,-0.015231349389068784,-0.008433112874627113,0.5849445462226868,0.015557525213807821,0.0,-0.002545908559113741,1.4651207866163944,0.0,20.885016876389273,20.885016876389273
5.496429443359375,-0.009265821427106857,0.01629662385676056,176,0.06287646014243364,0.59466552734375,5.5625,0.000267249095486477,-0.0027213296161789913,-0.008404194435570389,-0.004338112659752369,0.07033397257328033,0.009093009808566421,0.0,-0.0024712737649679184,1.4726678241678068,0.0,19.366714682604652,19.366714682604652
6.293787479400635,-0.0010085770627483726,0.016971698496490717,184,0.06300866976380348,0.525527834892273,5.03125,0.0005003169062547386,-0.0004871646049195988,0.0004481608993955888,0.0020647114142775536,0.3452126979827881,-0.0008526676974724978,0.0,-0.0023390736896544695,1.4793192540076334,0.0,30.650980978505686,30.650980978505686
5.979189395904541,-0.0035820025950670242,0.015842733904719353,192,0.06447348184883595,0.4685215651988983,5.90625,0.0020520412363111973,0.0008211219656004687,0.009464367409236727,0.0071141403168439865,0.510301947593689,-0.010326253075618297,0.0,-0.0025068107061088085,1.4854194734794957,0.0,24.751512310816906,24.751512310816906
5.414980888366699,0.007827349938452244,0.011284267297014592,200,0.0642682146281004,0.5851937532424927,5.5625,0.0005472563207149506,0.0005118032447626318,0.011952354630921036,0.008125904947519302,0.04751325026154518,-0.012194230337627232,0.0,-0.00232345936819911,1.4901814110720852,0.0,15.6088242213591,15.6088242213591
6.012560844421387,-0.009419907815754414,0.014325950178317726,208,0.06363728363066912,0.5262571573257446,5.03125,0.0004846595402341336,-0.0007510948480558,-0.007925159414298832,-0.006823644042015076,0.28225356340408325,0.008199971402063966,0.0,-0.0023257406428456306,1.4960773199730588,0.0,20.92746805161005,20.92746805161005
5.602353096008301,-0.01007724180817604,0.013100866577588022,216,0.0637737512588501,0.47489529848098755,5.90625,0.0006498207803815603,-0.0018194803215010324,-0.017761714872904122,-0.007877610623836517,0.4306653141975403,0.01859441609121859,0.0,-0.0025298537220805883,1.5023892769354616,0.0,25.36680933041498,25.36680933041498
5.081771373748779,-0.0003889432700816542,0.009265780507121235,224,0.06443784292787312,0.5848950147628784,5.5625,3.36676457663998e-05,-0.0009124788920757965,-0.001923192481626757,-0.0001254454255104065,0.033017534762620926,0.0019455027650110424,0.0,-0.0022145092952996492,1.5065478752303567,0.0,33.154019654146396,33.154019654146396
5.852107048034668,0.003954662475734949,0.012506786733865738,232,0.064352473244071,0.5165868997573853,5.03125,0.002226265612989664,-0.0016834237280818343,0.016721889143809676,0.011414256878197193,0.22874802350997925,-0.01770240510813892,0.0,-0.0024014890659600496,1.5114950093188806,0.0,9.430660850543063,9.430660850543063
5.365847587585449,-0.008408961817622185,0.011807141359895468,240,0.06382408551871777,0.4744500517845154,5.90625,0.001150848693214357,-0.0012213563416025863,0.0003947438017348759,-0.0003219638019800186,0.3467535376548767,-0.0005750085256295279,0.0,-0.002668272703886032,1.5149580633050266,0.0,34.93060832330957,34.93060832330957
4.81787633895874,-0.014653949998319149,0.007960746763274074,248,0.06414424441754818,0.5865914821624756,5.5625,0.0013264846056699753,-0.0018185816261393484,-0.022909539635293182,-0.011844117194414139,0.02025441639125347,0.022979910485446453,0.0,-0.002123675076290965,1.5184595076901914,0.0,19.944556773407385,19.944556773407385
5.317337512969971,-0.0032246485352516174,0.01397852407535538,256,0.06483694445341825,0.5133823156356812,5.03125,0.001494578318670392,-0.002262062772388162,0.005690659294486978,0.004512886516749859,0.1845519244670868,-0.0065380829910282046,0.0,-0.0025034190621227026,1.5223083486139402,0.0,41.39423485111911,41.39423485111911
5.30730676651001,-0.005670278333127499,0.011862233805004507,264,0.06449016463011503,0.4699656665325165,5.90625,0.0036893989890813828,-0.0016828043007990348,0.016000627947505563,0.010088704526424408,0.2916747033596039,-0.01701251149643213,0.0,-0.0028375275433063507,1.5250126743608023,0.0,13.586943035945296,13.586943035945296
4.8065924644470215,-0.008336886763572693,0.006533945648698136,272,0.06399210263043642,0.5884513854980469,5.5625,0.0005674286512658,-0.0012661819091590587,-0.014839241048321128,-0.007814064621925354,0.01037727203220129,0.014999936916865408,0.0,-0.002033773809671402,1.527721077125614,0.0,33.792514945263974,33.792514945263974
5.095896244049072,-0.014921464957296848,0.013170016696676612,280,0.06477623805403711,0.515291690826416,5.03125,0.0007177236257120967,-0.00290701401354454,-0.01113412721315399,-0.007490502670407295,0.17234990000724792,0.011280781356617808,0.0,-0.00250896904617548,1.5313788019537065,0.0,34.77149949267914,34.77149949267914
5.176896095275879,-0.004114603623747826,0.010777940056868829,288,0.06497176643460989,0.46710383892059326,5.90625,0.002380615333095193,-0.0022108902498985117,0.011881777230883017,0.009088510647416115,0.28520625829696655,-0.013262413383927196,0.0,-0.0028845833148807287,1.5341309216861485,0.0,20.439126802055398,20.439126802055398
4.873255729675293,0.0010087896371260285,0.0052950507088098675,296,0.0643189614638686,0.5854307413101196,5.5625,2.7405634682509117e-05,-0.0005561553444408673,0.0006378697435138747,0.0003269799053668976,0.005042760632932186,-0.0007781892782077193,0.0,-0.0019896223675459623,1.5357577020789197,0.0,24.65641911889543,24.65641911889543
5.0742292404174805,-0.011763243936002254,0.01232564280508086,304,0.06466793920844793,0.516230583190918,5.03125,0.0008750443812459707,-0.0014490006972209812,-0.016397117637097836,-0.010083085857331753,0.17336995899677277,0.016919999266974628,0.0,-0.0025083106011152267,1.5387462500050686,0.0,13.52077205941896,13.52077205941896
5.118746757507324,-0.0063968319445848465,0.010024914954556152,312,0.06503714714199305,0.4672583341598511,5.90625,0.0008318595355376601,-0.0013077960504688235,0.0064694955508457505,0.0038892989978194237,0.2892441153526306,-0.006739730801200494,0.0,-0.0029043802060186863,1.541268319921677,0.0,33.904996618570294,33.904996618570294
4.900146484375,0.006213692482560873,0.004633157906937413,320,0.06473683938384055,0.5825991034507751,5.5625,0.00030639514443464577,-0.0009079899656398994,0.009045028069522232,0.005583613179624081,0.0023141643032431602,-0.009122581279370934,0.0,-0.00196851952932775,1.543832152546109,0.0,17.42386455007363,17.42386455007363
5.043935775756836,-0.00891986582428217,0.012293596308154521,328,0.06481506489217281,0.5157344341278076,5.03125,0.0011051362380385399,-0.000712280715788438,-0.018388062249869108,-0.012035645544528961,0.17116840183734894,0.019024866400286555,0.0,-0.0025336078833788633,1.5458918232402659,0.0,20.825822644808795,20.825822644808795
5.092132091522217,-0.0011606598272919655,0.010134069962077774,336,0.06484171841293573,0.46889883279800415,5.90625,0.00016388011863455176,-0.000308445880364161,0.004388577050121967,0.0016987500712275505,0.2798455059528351,-0.004690662812208756,0.0,-0.002948072971776128,1.548613367978718,0.0,38.45031310088234,38.45031310088234
4.93199348449707,0.007888763211667538,0.00457133777672425,344,0.064849141985178,0.581756591796875,5.5625,0.00048808869905769825,0.00016400278866512963,0.013957242830656469,0.007538856938481331,0.001221545971930027,-0.014122581342235206,0.0,-0.0019574782345443964,1.5503554755638467,0.0,16.473735162464436,16.473735162464436
5.020230770111084,0.0035480502992868423,0.012916592200781452,352,0.06513205450028181,0.5144202709197998,5.03125,0.0017483195988461375,0.0013596444567838262,-0.017907496367115527,-0.012578940019011497,0.16356892883777618,0.01924989535473287,0.0,-0.002575055230408907,1.5520475529635311,0.0,25.240910816144606,25.240910816144606
5.062488555908203,0.006559757981449366,0.010644901307387045,360,0.0650118300691247,0.46777188777923584,5.90625,0.0002637443831190467,0.001071066724378511,0.0028788909694412723,0.0032178014516830444,0.2697345018386841,-0.002762032803730108,0.0,-0.0030337870121002197,1.5544494621865896,0.0,38.36426251333614,38.36426251333614
4.970698356628418,0.010783644393086433,0.004711842968390556,368,0.06481906305998564,0.5824268460273743,5.5625,0.0008965228917077184,0.00032729240643902813,0.01855908997822553,0.010042799636721611,0.000788921897765249,-0.018694770289584998,0.0,-0.0019493100699037313,1.555954362072837,0.0,11.49835094709124,11.49835094709124
4.995114326477051,-0.002953242277726531,0.01370449428941356,376,0.06554925721138716,0.5126088857650757,5.03125,0.0020369249396026134,0.0017107652816434893,-0.017087342101149264,-0.01221064105629921,0.1593495011329651,0.018133448902517557,0.0,-0.0026468271389603615,1.5579987060000002,0.0,35.51435753131955,35.51435753131955
4.996366500854492,0.007021114230155945,0.011302066195639782,384,0.06541954353451729,0.4674037992954254,5.90625,0.0005684052594006062,0.0013645393376435775,-0.0031804238678887486,-0.0015639839693903923,0.2637525796890259,0.003530516871251166,0.0,-0.0031484265346080065,1.5603022382869156,0.0,33.701265048002824,33.701265048002824
5.011051654815674,0.013725453056395054,0.004952269973728107,392,0.06487645860761403,0.582904577255249,5.5625,0.0014091385528445244,0.00039105813942796885,0.022330741630867124,0.012967051938176155,0.0005866836290806532,-0.02227750769816339,0.0,-0.001944904332049191,1.5612046809975781,0.0,13.983136929833563,13.983136929833563
4.995540142059326,-0.001106106210500002,0.014708984665048773,400,0.06590244174003601,0.5124112367630005,5.03125,0.0006758749950677156,0.0007124148193042856,-0.011748344753868878,-0.008290626108646393,0.15624724328517914,0.012390400865115225,0.0,-0.0027039942797273397,1.5631423905399666,0.0,44.681415937579004,44.681415937579004
4.897648334503174,-0.0002560545690357685,0.012231435612193309,408,0.06614402774721384,0.4665933847427368,5.90625,0.000606415793299675,0.0005256376037436894,-0.013153172971215099,-0.007670719176530838,0.25757482647895813,0.013741260394454002,0.0,-0.0032809306867420673,1.5650478461023887,0.0,22.330484410573263,22.330484410573263
4.95939826965332,0.011052279733121395,0.005378127385483822,416,0.0651036137714982,0.583041787147522,5.5625,0.0009356971131637692,-0.0001668199990092489,0.01849399879574776,0.009842392057180405,0.0004895508754998446,-0.018547633197158575,0.0,-0.0019430326065048575,1.5659803564351567,0.0,28.35168055287795,28.35168055287795
5.04570198059082,-0.0023347907699644566,0.016101518454888723,424,0.0670825308188796,0.5119983553886414,5.03125,4.869909753324464e-05,-0.0011289501698499296,0.0008707598390174098,-7.44648277759552e-05,0.15163739025592804,-0.0011082312412327155,0.0,-0.0028310981579124928,1.566516799516315,0.0,38.75320044410182,38.75320044410182
4.85459566116333,-0.0019914289005100727,0.013354002776395646,432,0.06696881726384163,0.46509629487991333,5.90625,0.0004427085514180362,-0.00021303535635297521,-0.014957404113374652,-0.007185647264122963,0.2502965033054352,0.01555031631141901,0.0,-0.0034836232662200928,1.568145018765171,0.0,5.176568266062532,5.176568266062532
4.789115905761719,0.0018814170034602284,0.005819553645778797,440,0.06615891121327877,0.5825714468955994,5.5625,4.364422056823969e-05,-0.00028249074388142503,0.0018084649163938593,0.0016887038946151733,0.0004434121656231582,-0.0018956695857923478,0.0,-0.001944280695170164,1.5692560098259107,0.0,28.663739541574614,28.663739541574614
5.103928565979004,0.00034614745527505875,0.017559878400788872,448,0.07086633518338203,0.5105838179588318,5.03125,0.0006355856894515455,-0.0009276781359517372,0.010710917820688337,0.006771299056708813,0.14763765037059784,-0.011804486042819917,0.0,-0.003031595377251506,1.5704327868871641,0.0,8.68726925404917,8.68726925404917
4.906952857971191,-0.0011949586914852262,0.014473325054495946,456,0.07124726101756096,0.45965439081192017,5.90625,1.7465757991885766e-05,-0.0004146606703088196,-0.0022666127697448246,-0.0008009457960724831,0.24374914169311523,0.0021876107348361984,0.0,-0.00404250156134367,1.5717262020685778,0.0,22.985937460151035,22.985937460151035
4.658089637756348,-0.008096873760223389,0.0062660169205628335,464,0.0680574718862772,0.5822775959968567,5.5625,0.0004989169538021088,-0.001308057006724539,-0.012706835404969752,-0.0077142659574747086,0.0004443606303539127,0.012722332496196032,0.0,-0.0019465653458610177,1.5725396501407822,0.0,4.394606732385,4.394606732385
5.035229682922363,0.001753042684867978,0.018899584643804698,472,0.07590561453253031,0.5076479911804199,5.03125,0.00010118202771991491,-0.00017546726618888897,0.0060735251172445714,0.0032230792567133904,0.1439189910888672,-0.0062450203113257885,0.0,-0.0033956149127334356,1.5737029891581507,0.0,24.28657478997775,24.28657478997775
5.011967658996582,0.004104881081730127,0.01557486800084007,480,0.07407335843890905,0.4569767117500305,5.90625,0.00029954296769574285,6.468868696174468e-05,0.01190107938600704,0.005695692263543606,0.2378450483083725,-0.011726508499123158,0.0,-0.00441761827096343,1.5749408388018746,0.0,13.728626374679152,13.728626374679152
4.7079057693481445,-0.00443396158516407,0.0067336558204260655,488,0.0686022350564599,0.581998348236084,5.5625,0.00015963395708240569,0.0002536769790424387,-0.006006283190799877,-0.004206344485282898,0.00046755728544667363,0.006756911869160831,0.0,-0.0019513953011482954,1.5752307551582383,0.0,20.03711285191821,20.03711285191821
4.950209617614746,0.004744270350784063,0.020181855890768933,496,0.07653633039444685,0.5072186589241028,5.03125,0.0006038391147740185,0.0015030657958163829,-0.004231214988976717,-0.005437782965600491,0.14093725383281708,0.007000165933277457,0.0,-0.0034668399021029472,1.5760492734308118,0.0,13.163130673347041,13.163130673347041
4.966361045837402,0.011928870342671871,0.01646693254042475,504,0.07419762574136257,0.4570807218551636,5.90625,0.00024940280127339065,0.0007145056883786083,0.0074066686211153865,0.002706121653318405,0.233493834733963,-0.005832598311826587,0.0,-0.004514061845839024,1.5771136112464947,0.0,15.21151556877885,15.21151556877885
