PolicyLoss,ValueLoss,TemplateLoss,Step,Valid,TemplateEntropy,EntropyLoss,Advantage,Loss,PolicyObjLoss,StepsPerSecond,ObjectEntropy,TotalStepsPerEpisode,PolicyTemplateLoss,ObjectLoss,Value,ClippedGradNorm,UnclippedGradNorm,EpisodeScore
-0.2224155068397522,0.007449213415384293,0.27245208621025085,8,1.0,0.1802980080246926,-0.005821801256388426,-0.02585931122303009,9.58874225616455,-0.13243664056062698,0.2825960406542278,0.013773573562502861,4.5,0.09185481444001199,0.03584585711359978,0.058233986143022776,,,
-0.48695865273475647,0.47743532061576843,0.3335418999195099,16,0.875,0.1795714274048805,-0.005800148937851191,-0.07746277749538422,4.200525283813477,-0.7674698680639267,0.3824396491783133,0.013772304519079626,12.5,-0.08144095540046692,0.0662916749715805,0.16056376695632937,27.950937169604003,27.950937169604003,
0.8496914505958557,1.8362407684326172,0.4410107731819153,24,0.875,0.1769693251699209,-0.005725300870835781,0.05062383785843849,21.660152435302734,-0.2015039045363665,0.43135058654045805,0.01377046259585768,20.5,0.47962557151913643,0.09657569974660873,-0.07397630624473095,24.511798477012803,24.511798477012803,
-0.8046301603317261,0.9666365385055542,0.5590131282806396,32,1.0,0.16919400170445442,-0.0054925368167459965,-0.08347401767969131,9.494681358337402,-0.8105447962880135,0.46390703303296926,0.013767344993539156,28.5,-0.22837957367300987,0.16486957669258118,0.19723041728138924,109.74885223217916,187.70230216749223,
-0.4907079041004181,1.397341251373291,0.5535978078842163,40,0.75,0.15646390616893768,-0.005113836843520403,-0.09828551113605499,13.783859252929688,-0.8862711042165756,0.4900705369419657,0.013762885821051896,36.5,-0.21396084036678079,0.2022477239370346,0.21080136112868786,55.95683501335725,55.95683501335725,
-0.15232878923416138,1.0915778875350952,0.45982012152671814,48,0.875,0.14641849510371682,-0.004840593319386244,-0.06255124509334564,13.03371810913086,-0.30759452376514673,0.5112670897022056,0.013756587984971702,44.5,0.08676951844245195,0.23857052624225616,0.12206846289336681,69.7061913967118,69.7061913967118,
0.018895387649536133,1.490445852279663,0.3497319519519806,56,0.7499999999999999,0.13300662860274315,-0.004484908655285835,-0.036657363176345825,9.12353801727295,-0.31121236039325595,0.5275273132600139,0.013748029945418239,52.5,-0.01709132455289364,0.22696800529956818,0.10766747966408731,42.413823466783924,42.413823466783924,
-0.5906372666358948,1.1149673461914062,0.18727262318134308,64,0.375,0.09633903484791517,-0.003253482049331069,-0.05575357377529144,13.869254112243652,-0.07279468700289726,0.5413721725838352,0.013733076048083603,60.5,0.08896430488675833,0.21346189081668854,0.10556146875023842,31.068960221852308,31.068960221852308,
-1.1326786279678345,0.7249119281768799,0.08538670837879181,72,0.375,0.04503988567739725,-0.0018328145379200578,-0.09062503278255463,2.4633944034576416,-0.6651746314018965,0.5537805016605885,0.013703924138098957,66.85937500000001,0.030701967887580395,0.18597963452339172,0.18634059466421604,54.695299103515936,54.695299103515936,0.0
-0.5231227278709412,0.09819324314594269,0.18791088461875916,80,0.125,0.016665418981574476,-0.0009512021788395941,-0.0680510550737381,0.9415401220321655,-0.7211218774318695,0.5652933287411409,0.013649456668645144,65.46875,0.014999247854575518,0.1317756623029709,0.15545699372887611,72.40651374170966,72.40651374170966,0.0
0.07432352006435394,0.5196256041526794,0.3729068338871002,88,0.25,0.00836017681285739,-0.0006725395214743912,-0.031022749841213226,5.679286003112793,-0.12914159707725048,0.5729254008108308,0.013539168401621282,52.234375,0.06163389656103391,0.09037216007709503,0.0451262490823865,92.55720193456182,103.47651167503682,0.0
0.19078396260738373,0.012381667271256447,0.5430501699447632,96,0.125,0.009209721931256354,-0.000677641830407083,0.020200807601213455,8.608301162719727,0.37389100156724453,0.5766776251926324,0.01332363742403686,34.39062500000001,0.0031161854349193163,0.05217743664979935,-0.05843037134036422,34.45287157688358,34.45287157688358,0.0
0.201085165143013,0.008905153721570969,0.43170273303985596,104,0.3750000000000001,0.018783097155392173,-0.0009755379287526011,0.02629842609167099,9.228504180908203,0.34903978696092963,0.5795175130635442,0.012945520575158296,33.96875,0.041347199119627476,0.04311147332191467,-0.06460301298648119,93.00511793141686,93.00511793141686,0.0
0.5049484968185425,1.131181001663208,0.26864588260650635,112,0.5,0.039223617408424616,-0.0015389403561130166,0.008270207792520523,8.888469696044922,0.26363286562263966,0.5814988939357709,0.012359854765236378,35.875,0.11129398527555168,0.04177515208721161,-0.01655805518385023,96.83292688359325,96.83292688359325,
0.1485973596572876,1.0761878490447998,0.23704248666763306,120,0.5,0.054552250541746616,-0.0019536020699888468,-0.026183534413576126,5.587629795074463,-0.08263772155623883,0.5829451553979844,0.011553003801964223,43.875,0.08717851736582816,0.046553827822208405,0.050937517080456025,77.84048149854152,77.84048149854152,
-0.3281492590904236,0.03048434481024742,0.28745952248573303,128,0.6249999999999999,0.05444904696196318,-0.0019122636877000332,-0.05959731340408325,2.5647220611572266,-0.3623734265565872,0.5830342085789517,0.010575003805570304,51.875,0.006701841484755278,0.044532660394907,0.11538821645081042,25.794812882696874,25.794812882696874,
-0.035400405526161194,1.5052082538604736,0.3196408748626709,136,0.875,0.0553226419724524,-0.0019191066967323422,-0.06753277778625488,19.586383819580078,-0.023324934300035204,0.5836758725271655,0.00998983031604439,59.875,0.2006800516974181,0.0559798888862133,0.1338886246085167,67.78392986657468,67.78392986657468,
-0.02260410785675049,1.4859741926193237,0.27545541524887085,144,1.0,0.060006915125995874,-0.002082603517919779,-0.08549746870994568,7.169793128967285,-0.3300767997279763,0.5849265306854244,0.009234218974597752,67.875,0.032034279545769095,0.05382375791668892,0.17043380811810496,95.05229203611088,95.05229203611088,
-0.6436817646026611,1.6892976760864258,0.20668688416481018,152,0.625,0.06086271163076162,-0.002052502240985632,-0.09228447079658508,28.279756546020508,-0.11378116346895695,0.5866631578086443,0.009104413795284927,75.875,0.288021148648113,0.07545280456542969,0.18345708772540092,40.66475615232275,40.66475615232275,
-0.6662979125976562,1.3081730604171753,0.13333161175251007,160,0.625,0.05398233234882355,-0.0018113100668415427,-0.12585404515266418,16.303630828857422,-0.5563727498520166,0.5895858109597069,0.008340570493601263,83.875,0.0834118272177875,0.0877237394452095,0.24431470409035683,107.24455150446374,123.54860771598032,0.0
-0.2323947548866272,1.2638285160064697,0.08301371335983276,168,0.7499999999999999,0.05326369218528271,-0.0014710985124111176,-0.13867884874343872,16.001567840576172,-0.3875970193184912,0.5927223860067522,0.007388855854514986,81.8125,0.15091943368315697,0.09276457130908966,0.28473831340670586,39.26026985570388,39.26026985570388,
-0.14006894826889038,0.46001648902893066,0.07535409927368164,176,0.7499999999999999,0.03793563973158597,-0.0013031733687967062,-0.13253900408744812,9.779908180236816,-0.3957813335582614,0.5963713032794578,0.006461534590926021,83.09374999999997,0.042627238435670727,0.0905679389834404,0.2727854400873184,61.98258189755143,61.98258189755143,0.0
-0.31298625469207764,0.5695082545280457,0.07636689394712448,184,0.75,0.0444356445223093,-0.0015465975739061832,-0.08518868684768677,4.686429023742676,-0.40734924189746374,0.5998287861712794,0.005883023492060603,80.03125,0.012090480886399742,0.08609817177057266,0.1994384229183197,79.69690580360111,79.69690580360111,0.0
0.00794520229101181,0.5416969656944275,0.06112439185380936,192,0.625,0.037350965198129416,-0.0012784915743395686,-0.036226820200681686,9.317597389221191,-0.10776698793051764,0.6032237868447784,0.005484876688569784,83.8125,0.023904844420030713,0.0916561558842659,0.10949505679309367,65.08649237295322,65.08649237295322,
0.016532137989997864,0.0007977597997523844,0.04995226114988327,200,0.875,0.029913319274783134,-0.001101764035411179,-8.584186434745789e-05,3.8004326820373535,0.0009288207875215447,0.6064596011958983,0.0052642872324213386,91.8125,0.03962497143220389,0.09417074918746948,0.00858153763692826,74.80617088083272,74.80617088083272,
0.02879892848432064,0.09138999879360199,0.03675420209765434,208,0.875,0.023507206002250314,-0.0008917280356399715,0.010243605822324753,5.057238578796387,-0.07451737532392144,0.6099512734278332,0.005335290916264057,99.8125,0.055690195804345415,0.08144927024841309,0.034055671421810985,29.30312394696739,29.30312394696739,
-0.09703905880451202,0.07310709357261658,0.024753835052251816,216,0.75,0.016267442144453526,-0.0006834914092905819,-0.00017755106091499329,1.041176199913025,-0.09702265859232286,0.6130359588221002,0.0054026682046242076,107.8125,-0.0010275931599608157,0.07558571547269821,0.02130842668702826,24.282377732037276,24.282377732037276,
-0.08873400092124939,0.1379069983959198,0.010462351143360138,224,0.875,0.010446307715028524,-0.0004246800672262907,0.013989388942718506,3.179049253463745,-0.08485455357003957,0.6162680317082242,0.005335445632226766,115.8125,0.03351811518223258,0.07167105376720428,0.03483470738865435,28.651243593545132,28.651243593545132,0.0
-0.06204608827829361,1.1749974489212036,0.2488853931427002,232,0.625,0.016304247139487416,-0.00042589823715388775,0.016550187021493912,7.897320747375488,-0.16973583912476897,0.61858081100213,0.005045358499046415,93.96093750000001,-0.0908312053361442,0.05451429262757301,0.22176572773605585,27.77497139604384,27.77497139604384,0.0
-0.13928180932998657,1.570292592048645,0.2902870178222656,240,1.0,0.017497542779892683,-0.0008341583888977766,-0.18448424339294434,18.45683479309082,-0.19960508245276287,0.618827756791031,0.004751886765006929,51.65625,0.021074122691061344,0.043834999203681946,0.34457789734005934,89.05188267785252,169.61187480900662,0.0
0.011571795679628849,0.765612781047821,0.16944333910942078,248,1.0,0.011540706967934966,-0.00039999111322686076,0.010661497712135315,35.1995964050293,0.005486098816618323,0.6177492808107414,0.004553145787212998,23.8359375,0.2184583704220131,0.055688489228487015,0.2072677928954363,98.35349682165088,252.37931461301014,0.0
0.06180906295776367,1.1474405527114868,0.08370622992515564,256,0.875,0.010846990975551307,-0.00040600314969196916,-0.05880238860845566,18.701364517211914,-0.02235024096444249,0.6181341181337839,0.004348415124695748,30.75,0.11489922445616686,0.06329669803380966,0.16692678071558475,111.15834625864227,280.5429804990672,
-0.16224275529384613,0.8151695132255554,0.00956255104392767,264,0.75,0.009175141167361291,-0.00035252238740213215,-0.10002155601978302,11.159933090209961,-0.28403877280652523,0.6193110388775002,0.004120151570532471,38.75,0.008508581842761485,0.07018221169710159,0.23626092448830605,110.9301293575736,143.03934452955718,
-0.12578658759593964,0.06942981481552124,0.015615558251738548,272,1.0,0.009741349960677324,-0.000429448758950457,-0.07195502519607544,6.705460548400879,-0.15181476762518287,0.6207911540093952,0.0038446610851678997,46.75,0.06100073993729893,0.07023008167743683,0.15571478568017483,92.61055864334594,125.56570711113636,
-0.004549617879092693,0.5201249122619629,0.023547019809484482,280,0.875,0.015117768081836404,-0.0005297865718603134,-0.02389492653310299,9.989479064941406,0.006488280574558302,0.6225836049360581,0.0035897897905670106,54.75,0.07160398854466621,0.07162699103355408,0.12052052235230802,57.95502328473958,57.95502328473958,
-0.18524576723575592,0.40870314836502075,0.04300299659371376,288,0.875,0.021527379052713513,-0.0007481428328901529,-0.007034864276647568,5.694298267364502,-0.03263939940370619,0.6243636243657549,0.0033946632174775004,56.1328125,0.05267993069719523,0.0718037411570549,0.07375471945852041,61.382998575809324,61.382998575809324,0.0
-0.12888815999031067,0.38409703969955444,0.05264514684677124,296,1.0,0.02685432438738644,-0.0008245836943387985,-0.017817167565226555,7.428887367248535,-0.09716595255304128,0.6260013811708973,0.0032299683080054815,51.59375,0.03255082230316475,0.07253105938434601,0.19065352529287338,28.030845289226818,28.030845289226818,0.0
0.07724962383508682,1.3010860681533813,0.05014437809586525,304,0.875,0.023268515476956964,-0.0007838804158382118,-0.038328178226947784,6.988169193267822,-0.03676154732238502,0.6277519169216346,0.003059004055103287,56.875,0.003935699292924255,0.06896519660949707,0.15654667560011146,33.725540396151246,33.725540396151246,
-0.06740452349185944,0.017548872157931328,0.031068813055753708,312,1.0,0.020139649510383606,-0.0006025959155522287,-0.0412367507815361,3.7848803997039795,-0.1686074493918568,0.6291479952995072,0.002998955373186618,64.875,0.022896964801475406,0.06814137101173401,0.13035860564559698,46.809673056630345,46.809673056630345,
-0.011033211834728718,0.0006004676688462496,0.018450399860739708,320,1.0,0.014594661886803806,-0.00043850409565493464,-0.005963187664747238,0.9931455850601196,-0.05196830921340734,0.6310354049135802,0.0028663808479905124,72.875,-0.00277166305022547,0.0676313117146492,0.02701873885234818,52.46637270584506,52.46637270584506,
0.08198371529579163,0.011081437580287457,0.012075481936335564,328,0.875,0.008650384261272848,-0.0003507896326482296,0.036522965878248215,1.6351757049560547,0.0760164347011596,0.6326071862135392,0.002826048003043979,80.875,0.016226626525167376,0.06554292142391205,-0.0695557352155447,27.874693331427807,27.874693331427807,
-0.10435617715120316,0.20182926952838898,0.03678005188703537,336,0.875,0.00863012479385361,-0.00031761309946887195,0.03414100408554077,2.129974603652954,-0.06831390189472586,0.6339215402632837,0.0029215338872745633,86.34375,-0.029002226463489933,0.058395858854055405,-0.013539370382204659,55.99785004840669,55.99785004840669,0.0
-0.12446858733892441,0.31906360387802124,0.07740431278944016,344,0.75,0.013001797953620555,-0.0004141475073993206,0.023501839488744736,5.161403656005859,-0.09426055755466221,0.6352364471361561,0.0028921204211656004,81.265625,-0.010327297146432102,0.055833928287029266,0.11287469090893865,24.09925492443199,24.09925492443199,0.0
-0.40827715396881104,3.238342761993408,0.17497457563877106,352,0.875,0.016543313744477928,-0.0007839151076041162,0.12650370597839355,16.147356033325195,-0.030623433587606996,0.6356459498778954,0.002782552794087678,49.2890625,-0.004553517821477733,0.06019718199968338,0.3277908656746149,30.418366258380956,30.418366258380956,0.0
-0.1728554368019104,0.5065560340881348,0.04460008069872856,360,1.0,0.01284638571087271,-0.00032500113593414426,-0.03004976361989975,11.263182640075684,-0.2856893749558367,0.6356261325910938,0.002640872640768066,26.9765625,-0.023189788800664246,0.06735040992498398,0.4662183839827776,97.41294169207504,101.01277846356788,0.0
-0.11718431115150452,0.034949880093336105,0.0010248793987557292,368,1.0,0.0034375823161099106,-0.0001143130793934688,-0.06353964656591415,7.556797504425049,-0.11672655958682299,0.6362202023336913,0.0025450317189097404,28.5625,0.08571787778600992,0.07421425729990005,0.21602397970855236,77.01494773132617,99.68593228535065,
-0.08589097857475281,0.04796063154935837,0.0010037538595497608,376,1.0,0.0011730800324585289,-0.0001097789136110805,-0.07430005073547363,0.881784200668335,-0.21902169659733772,0.6369581370165561,0.0024629585095681254,36.5625,-0.00032472528619109653,0.07784882932901382,0.14801108092069626,48.92894582035842,48.92894582035842,
-0.006690221838653088,0.023600898683071136,0.0008434271439909935,384,1.0,0.0010521450312808156,-9.878761193249375e-05,-0.053126510232686996,1.4685689210891724,-0.07081176183419302,0.637470420850401,0.0023071045870892704,44.5625,-0.0002095090148941381,0.07854823023080826,0.1078113866969943,86.9311386208874,100.01944100969104,
0.57161545753479,1.4193787574768066,0.026445265859365463,392,0.7499999999999999,0.002476608999131713,-0.0001495418109698221,-0.020226653665304184,5.23098611831665,0.05932752916123718,0.6380574355279924,0.002272343583172187,50.03125,-0.00671518229682988,0.07649284601211548,0.08148936415091156,68.03280354514118,68.03280354514118,0.0
-0.0005292192217893898,0.20673181116580963,0.0014023096300661564,400,1.0,0.002888844450353645,-0.00010839120659511536,0.0019054561853408813,2.6899430751800537,-0.01929535904491786,0.6385389725843664,0.002261782210553065,53.8125,-0.008716081276361365,0.07724608480930328,0.0867927297949791,23.065466169015963,23.065466169015963,
0.057056352496147156,0.24287861585617065,0.09735618531703949,408,0.75,0.0026661298179533333,-0.00017056088836397976,0.012147530913352966,3.5112266540527344,0.02293367637321353,0.6388751186717447,0.002384241612162441,54.7734375,0.0012295922679186333,0.06956015527248383,0.028792327269911766,40.876023606653234,40.876023606653234,0.0
-0.00077422009781003,0.06715291738510132,0.0017535804072394967,416,0.625,0.0033102152083301917,-0.00012069930380675942,0.006898887455463409,2.9036126136779785,-0.004966388627508422,0.6388778936392544,0.0024872694339137524,55.5,0.009155695508525241,0.07111432403326035,0.09575736289843917,40.4486134903741,40.4486134903741,
-0.291108638048172,0.5694296360015869,0.0007024489459581673,424,0.875,0.0012540919778984971,-0.00010458557517267764,-0.004507329314947128,3.45039701461792,-0.006103871302912022,0.6393447329802937,0.0026411770086269826,63.5,-0.00011816836126854469,0.06548292934894562,0.013895449403207747,19.453302793198873,19.453302793198873,
-0.013844973407685757,0.0026166161987930536,0.0007649947656318545,432,0.7499999999999999,0.0017681109966360964,-0.00010853453568415716,-0.01643107831478119,2.5512707233428955,0.00013342476449906718,0.6400396520243207,0.0027778674266301095,71.5,0.0014839615605524157,0.06097983196377754,0.043722059577703476,8.324285683736207,8.324285683736207,
-0.03323644772171974,0.002880688291043043,0.0008021972025744617,440,0.5,0.000988478735962417,-0.00011783369700424373,-0.017941316589713097,1.1125291585922241,-0.12246449897065759,0.6404501021495339,0.003024155244929716,79.5,-9.226234578818548e-05,0.05908004567027092,0.034570612479001284,14.742188085720159,14.742188085720159,
-0.010085751302540302,0.0006501085590571165,0.0007865685038268566,448,0.875,0.0009929039879352786,-0.0001253460650332272,-0.007328685373067856,1.7533682584762573,-0.018944148090668023,0.640963571880553,0.0032537093211431056,87.5,-0.0003996425557488692,0.053757961839437485,0.012249581050127745,31.092397802928645,31.092397802928645,
0.009645768441259861,0.0003804332227446139,0.0009504769695922732,456,1.0,0.0010270689090248197,-0.00013811729149892926,0.0021802708506584167,2.4816641807556152,-0.06656146868772339,0.6413202377480776,0.003451467724516988,95.5,-2.874553348419795e-05,0.05444372445344925,-0.004770556173752993,4.483837003717554,4.483837003717554,
0.13643339276313782,1.768355131149292,0.05186948552727699,464,0.5,0.004995568786398508,-0.00042964337626472116,0.012553319334983826,7.358121871948242,-0.11414113268256187,0.6417379288665174,0.003490112430881709,99.6875,-0.0025967270503315376,0.051228586584329605,0.02321863849647343,6.746357828816372,6.746357828816372,0.0
-0.20515143871307373,0.711772620677948,0.12042970955371857,472,0.7499999999999999,0.007934043649584055,-0.00042162585305050015,0.01719418540596962,8.692617416381836,0.01211187755689025,0.6422243438531595,0.0034447575744707137,98.953125,0.003831681882729752,0.055222999304533005,0.06675332551822066,11.095439473845545,11.095439473845545,0.0
-0.019434422254562378,1.7180441617965698,0.0924978256225586,480,0.5,0.015955919749103487,-0.0006699655787087977,0.014612536877393723,13.938053131103516,-0.008509680628776543,0.6420984350214662,0.0033299982897005975,64.3359375,-0.005200861545745283,0.06109008193016052,0.21932600066065788,39.27070116698633,39.27070116698633,0.0
-0.14290225505828857,0.8577213287353516,0.11564721167087555,488,0.875,0.01752045634202659,-0.0004123918479308486,0.003780510276556015,17.46237564086914,-0.09102835133671759,0.6420517778273184,0.003184013708960265,51.00781249999999,-0.003047084901481866,0.06138021871447563,0.3469071127474308,78.18851652282456,78.18851652282456,0.0
0.05405927821993828,1.6198844909667969,0.055571023374795914,496,0.6249999999999999,0.014307767269201577,-0.0005167065537534654,-0.02247781679034233,11.95839786529541,-0.18297102255746722,0.6418536896051054,0.003014342393726111,33.59375,-0.14670086582191288,0.05895744636654854,0.2823701277375221,75.61513570455782,121.10178953992158,0.0
0.396941602230072,2.3926424980163574,0.04593581333756447,504,0.875,0.00985571596538648,-0.0004645785957109183,-0.056705720722675323,22.351648330688477,0.17651769099757075,0.6417439889054013,0.0027385008288547397,37.1875,0.05343076188000851,0.06637275218963623,0.24939904920756817,76.4917090333513,81.87929140520282,
0.018652617931365967,0.8094832897186279,0.005877800285816193,512,0.625,0.006535723863635212,-0.00016956387844402343,-0.10900595784187317,3.481454849243164,-0.3104914948344231,0.6424290149654962,0.0025532996805850416,45.1875,-0.03519379015779123,0.06469069421291351,0.2761470153927803,84.43365250697025,188.75889008754893,
-0.19439826905727386,0.09698802977800369,0.000945707899518311,520,0.75,0.002167831495171413,-0.00010736902186181396,-0.10591444373130798,2.1615912914276123,-0.2581870211288333,0.643231645251511,0.0024401256814599037,53.1875,0.0014527261246257694,0.06741282343864441,0.21532748639583588,93.41593408234439,117.70418343088568,
-0.23273099958896637,0.44440585374832153,0.03263799846172333,528,0.875,0.002919224134529941,-0.00030506696202792227,-0.07299309223890305,2.1515183448791504,-0.26489924546331167,0.6437947512159159,0.002349462447455153,55.953125,-0.003394397466763621,0.06675298511981964,0.17228503338992596,89.66673528776028,119.39641995622333,0.0
-0.08508395403623581,0.0109651368111372,0.0008857384091243148,536,0.875,0.0021715286493417803,-0.00010556034976616502,-0.03457500785589218,7.08817195892334,-0.030049248307477683,0.6446292651168073,0.002311026561073959,60.8125,0.0035499519890436204,0.07266219705343246,0.08931124024093151,85.61399521880958,105.9145785405708,
-0.4362337589263916,0.2598246932029724,0.021972892805933952,544,1.0,0.0013862079140380956,-0.00018998213636223227,-0.004995469003915787,0.5196132659912109,-0.050521090801339597,0.6453617541551959,0.0022742466826457526,66.609375,-0.009200673274335713,0.07107521593570709,0.020890886313281953,55.43659711350119,55.43659711350119,0.0
0.10495521873235703,0.8838962912559509,0.0007336012786254287,552,0.875,0.0025875380233628675,-9.434055391466245e-05,0.014081858098506927,13.471352577209473,0.11691756639629602,0.6458110422795963,0.002242102404125035,59.4375,0.008660021530886299,0.07444097846746445,0.02595372870564461,13.941592671597334,13.941592671597334,
0.012420903891324997,0.0021526305936276913,0.0007519464707002044,560,0.875,0.001640743197640404,-9.417136607225984e-05,0.015689220279455185,2.4203853607177734,0.014108388917520642,0.6465048736150606,0.0022028759703971454,67.4375,0.0008259773198915356,0.07511889189481735,-0.006357726058922708,77.62552957714854,131.22029796104744,
0.0066435388289391994,0.0008182413876056671,0.0006383762811310589,568,1.0,0.0007837493976694532,-8.730997069505975e-05,0.008963171392679214,0.756882905960083,0.015813533507753164,0.6473386660014355,0.0021521218004636467,75.4375,2.5088982056331588e-05,0.07542959600687027,-0.018747003516182303,29.17004916605265,29.17004916605265,
-0.2471340447664261,0.26665350794792175,0.0005807317793369293,576,1.0,0.0007351371896220371,-8.418637298746035e-05,0.0012215934693813324,0.6178126931190491,-0.043600175478786696,0.647902356864957,0.0020810197456739847,83.4375,0.00020013483481307048,0.07574629783630371,-0.0033284819219261412,11.587129565035411,11.587129565035411,0.0
0.0739559754729271,0.7707708477973938,0.06618687510490417,584,1.0,0.0014221571400412358,-8.120773418340832e-05,-0.004644516855478287,4.748983860015869,0.027640930959023535,0.6484758593242888,0.0019817156571662053,83.2890625,0.001702546765955049,0.07582049071788788,0.052495278185233474,5.226478426374342,5.226478426374342,0.0
0.054990533739328384,1.2084619998931885,0.22150269150733948,592,1.0,0.003131719582597725,-0.0001354352425551042,-0.015177998691797256,6.468412399291992,-0.05378233666124288,0.6487686087097059,0.001891934356535785,68.9140625,-0.001804403273126809,0.0681779533624649,0.17045628186315295,59.54419410389892,59.54419410389892,0.0
-0.056762561202049255,0.5170232653617859,0.11191987991333008,600,1.0,0.004306206450564787,-0.00011557932884898037,-0.029089465737342834,11.813982963562012,-0.06447807303629814,0.648750436283595,0.0018110167002305388,40.8828125,0.03577685081472737,0.08013717085123062,0.39643779397010803,27.19958078392665,27.19958078392665,0.0
0.15208251774311066,4.873834609985352,0.0008584352908656001,608,1.0,0.0032211124489549547,-8.381884981645271e-05,-0.047990407794713974,21.881446838378906,0.10491743497550488,0.6487123782532872,0.001743492917739786,24.3984375,0.01800306468794588,0.08128191530704498,0.36917625553905964,85.24270977225933,85.79334135329373,0.0
-0.06863321363925934,0.09109459072351456,0.0010150076122954488,616,1.0,0.0016001061303541064,-8.714955765753984e-05,-0.10245024412870407,10.195867538452148,-0.10166099551133813,0.6490600369792486,0.0016985868714982644,30.625,-0.0006621813918172847,0.07270240038633347,0.3173315208405256,91.83368491829606,91.83368491829606,
-0.09558983147144318,0.1636761724948883,0.001237785560078919,624,1.0,0.0015152193082030863,-9.214237070409581e-05,-0.13251414895057678,2.968277931213379,-0.19271027483046055,0.6496012270523596,0.0016725783207220957,38.625,-0.010615783408866264,0.07189766317605972,0.2652330510318279,83.71867577988087,85.98495378742155,
-0.11269992589950562,0.16039010882377625,0.0026531806215643883,632,0.875,0.0032805727678351104,-0.0001277521951124072,-0.09669529646635056,2.8856682777404785,-0.21986271906644106,0.650210188540074,0.0016446357767563313,42.5625,-0.009209965021000244,0.06870432198047638,0.26996553875505924,103.0859974686391,178.9678232644792,0.0
-0.06856327503919601,0.033108681440353394,0.003677989821881056,640,1.0,0.0036288791161496192,-0.00015447783516719937,-0.062488771975040436,4.007902145385742,-0.1355167170986533,0.6507654077913607,0.0016269574116449803,48.125,-0.009788673378352543,0.0677107647061348,0.1716580679640174,97.76733664136145,120.83494645971587,
0.11292202770709991,0.3522243797779083,0.06277585029602051,648,0.875,0.005501377221662552,-0.0003024471225216985,-0.030450772494077682,1.3596678972244263,-0.04337848673458211,0.6513841134323075,0.0016186633583856747,53.6953125,0.017455825694923988,0.06337573379278183,0.07640772499144076,52.302884471822836,52.302884471822836,0.0
0.025296242907643318,0.5594907402992249,0.009017560631036758,656,1.0,0.008245103352237493,-0.0002695044095162302,-0.016763674095273018,2.5439562797546387,-0.026435076491907242,0.6516454830727185,0.001575258153025061,51.1875,-0.006756668990419711,0.06952131539583206,0.16159722744487226,22.76898231598534,22.76898231598534,
0.0023285788483917713,0.0007246383465826511,0.010965794324874878,664,1.0,0.008232344524003565,-0.00030551900272257626,0.0023604854941368103,5.758322715759277,0.019963044294854623,0.6521291376278009,0.0015697873459430411,59.1875,0.0006734715581160342,0.06245197728276253,0.022881361364852637,12.368372146497677,12.368372146497677,
